doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
7	00007-41701003-abstract.txt	41701003	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	391:395; 463:467	...3T grew optimally at 35 °C, pH 6.0 and 0.5% (v/w) [[NaCl]], while strain [[MAC6T]] grew optimally at 30 °C, pH 6...; ...6T grew optimally at 30 °C, pH 6.0 and 4.0% (v/w) [[NaCl]]. Based on 16S rRNA gene sequence similarity, P3C3...	AUTO:MAC6T	MAC6T	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:proteinogenic%20amino%20acids	proteinogenic amino acids	744:769	... compounds as carbon source (i.e. a mixture of 20 [[proteinogenic amino acids]] or peptone) and thioglycolate as reduced sulphur ...	AUTO:BV2-CT	BV2-CT	uses_as_carbon_source	1	0	0	METPO:2000006	uses as carbon source	label	CHEBI:83813	CHEBI:83813	proteinogenic amino acid	biolink:SmallMolecule	synonym	29	in:biolink:subclass_of:CHEBI:15428|in:biolink:subclass_of:CHEBI:15603|in:biolink:subclass_of:CHEBI:15971|in:biolink:subclass_of:CHEBI:16414|in:biolink:subclass_of:CHEBI:16467
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:peptone	peptone	773:780	...i.e. a mixture of 20 proteinogenic amino acids or [[peptone]]) and thioglycolate as reduced sulphur source. Str...	AUTO:BV2-CT	BV2-CT	uses_as_carbon_source	1	0	0	METPO:2000006	uses as carbon source	label						0	
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:thioglycolate	thioglycolate	786:799	...e of 20 proteinogenic amino acids or peptone) and [[thioglycolate]] as reduced sulphur source. Strain [[BV2-CT]] obligate...	AUTO:BV2-CT	BV2-CT	uses_as_electron_donor	1	0	0	METPO:2000009	uses as electron donor	label	CHEBI:47869	CHEBI:47869|CHEBI:30066	thioglycolate	biolink:ChemicalEntity|biolink:SmallMolecule	name	13	out:biolink:subclass_of:CHEBI:35757|out:biolink:related_to:CHEBI:30066|in:METPO:2000028:kgmicrobe.strain:bacdive_11959|in:METPO:2000006:kgmicrobe.strain:bacdive_1263|in:METPO:2000038:kgmicrobe.strain:bacdive_1290
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:l-isoleucine	l-isoleucine	889:901	...T obligately required branched-chain amino acids ([[l-isoleucine]], l-leucine and l-valine) and l-lysine for growth....	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:17191	CHEBI:17191|CHEBI:58045|CHEBI:30009	L-isoleucine	biolink:ChemicalEntity|biolink:SmallMolecule	name	157	out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:22658|out:biolink:subclass_of:CHEBI:24898|out:biolink:subclass_of:CHEBI:83813|out:biolink:related_to:CHEBI:75771
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:l-leucine	l-leucine	903:912	...equired branched-chain amino acids (l-isoleucine, [[l-leucine]] and l-valine) and l-lysine for growth. It is clos...	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:15603	CHEBI:15603|CHEBI:57427|CHEBI:30006	L-leucine	biolink:ChemicalEntity|biolink:SmallMolecule	name	477	out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:25017|out:biolink:subclass_of:CHEBI:26463|out:biolink:subclass_of:CHEBI:83813|out:biolink:related_to:CHEBI:75771
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:l-valine	l-valine	917:925	...ed-chain amino acids (l-isoleucine, l-leucine and [[l-valine]]) and l-lysine for growth. It is closely related t...	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:16414	CHEBI:16414|CHEBI:57762|CHEBI:30015	L-valine	biolink:ChemicalEntity|biolink:SmallMolecule	name	258	in:biolink:related_to:CHEBI:156531|out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:26463|out:biolink:subclass_of:CHEBI:27266|out:biolink:subclass_of:CHEBI:83813
10	00010-41553838-abstract.txt	41553838	chemical_utilization_object	chemical	AUTO:l-lysine	l-lysine	931:939	... acids (l-isoleucine, l-leucine and l-valine) and [[l-lysine]] for growth. It is closely related to Chloracidoba...	AUTO:BV2-CT	BV2-CT	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:18019	CHEBI:18019|CHEBI:32551|CHEBI:29967|CHEBI:133538	L-lysine	biolink:ChemicalEntity|biolink:SmallMolecule	name	312	out:biolink:subclass_of:CHEBI:15705|out:biolink:subclass_of:CHEBI:22658|out:biolink:subclass_of:CHEBI:25094|out:biolink:subclass_of:CHEBI:83813|out:biolink:related_to:CHEBI:27027
11	00011-41543052-abstract.txt	41543052	chemical_utilization_object	chemical	AUTO:fructose-6-phosphate	fructose-6-phosphate	962:982	...by its unique ability among Rothia species to use [[fructose-6-phosphate]] as a sole carbon source. [[RSM42T]] also exhibits an ...	AUTO:RSM42T	RSM42T	uses_as_carbon_source	1	0	0	METPO:2000006	uses as carbon source	label	CHEBI:16084	CHEBI:16084|CHEBI:15946	beta-D-fructofuranose 6-phosphate	biolink:SmallMolecule	synonym	5	out:biolink:subclass_of:CHEBI:61553|out:biolink:related_to:CHEBI:75771|out:biolink:related_to:CHEBI:57634|out:biolink:related_to:CHEBI:28645|in:biolink:related_to:CHEBI:57634
15	00015-41568814-abstract.txt	41568814	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	293:297; 364:368	...rew at 15-35 °C, pH 6.0-7.0 and in 0.0-0.5% (w/v) [[NaCl]], whereas strain AW1-7T grew at 10-35 °C, pH 6.0-7...; ...AW1-7T grew at 10-35 °C, pH 6.0-7.0 and in 0-0.5% [[NaCl]]. The major fatty acids (>10%) were iso-C15:0 and ...	AUTO:AW1-3T	AW1-3T	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
15	00015-41568814-abstract.txt	41568814	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	293:297; 364:368	...rew at 15-35 °C, pH 6.0-7.0 and in 0.0-0.5% (w/v) [[NaCl]], whereas strain [[AW1-7T]] grew at 10-35 °C, pH 6.0-7...; ...[[AW1-7T]] grew at 10-35 °C, pH 6.0-7.0 and in 0-0.5% [[NaCl]]. The major fatty acids (>10%) were iso-C15:0 and ...	AUTO:AW1-7T	AW1-7T	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
16	00016-41510800-abstract.txt	41510800	chemical_utilization_object	chemical	AUTO:bacteriochlorophyll%20a	bacteriochlorophyll a	263:284	...ircled by a light-harvesting I complex containing [[bacteriochlorophyll a]]. They do not produce RuBisCo and do not grow anae...	AUTO:FW153T	FW153T	produces	1	0	0	METPO:2000202	produces	label	CHEBI:30033	CHEBI:30033|CHEBI:61720	bacteriochlorophyll a	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	21	out:biolink:subclass_of:CHEBI:25248|out:biolink:subclass_of:CHEBI:38201|out:biolink:related_to:CHEBI:61720|in:METPO:2000222:kgmicrobe.strain:bacdive_133325|in:METPO:2000222:kgmicrobe.strain:bacdive_133344
16	00016-41510800-abstract.txt	41510800	chemical_utilization_object	chemical	AUTO:bacteriochlorophyll%20a	bacteriochlorophyll a	263:284	...ircled by a light-harvesting I complex containing [[bacteriochlorophyll a]]. They do not produce RuBisCo and do not grow anae...	AUTO:FW199T	FW199T	produces	1	0	0	METPO:2000202	produces	label	CHEBI:30033	CHEBI:30033|CHEBI:61720	bacteriochlorophyll a	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	name	21	out:biolink:subclass_of:CHEBI:25248|out:biolink:subclass_of:CHEBI:38201|out:biolink:related_to:CHEBI:61720|in:METPO:2000222:kgmicrobe.strain:bacdive_133325|in:METPO:2000222:kgmicrobe.strain:bacdive_133344
17	00017-41568592-abstract.txt	41568592	chemical_utilization_object	chemical	AUTO:porcine%20gastric%20mucin%20glycoprotein	porcine gastric mucin glycoprotein	275:309	...e context of a fibre-deficient diet. Using intact [[porcine gastric mucin glycoprotein]] as the main nutrient source, we isolated a Gram-p...	AUTO:UGRO018_0423T	UGRO018_0423T	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label						0	
18	00018-41568815-abstract.txt	41568815	chemical_utilization_object	chemical	AUTO:raffinose	raffinose	408:417	... 2, 3, 4 and 5), including the ability to utilise [[raffinose]] and melibiose. Whole-genome sequencing data ident...	AUTO:multi%20locus%20sequence%20type%20598%20strains	multi locus sequence type 598 strains	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label	CHEBI:16634	CHEBI:16634	raffinose	biolink:ChemicalEntity|biolink:SmallMolecule	name	31956	out:biolink:subclass_of:CHEBI:27150|out:biolink:subclass_of:CHEBI:74961|out:biolink:related_to:CHEBI:75771|out:biolink:has_chemical_role:CHEBI:75771|out:biolink:related_to:CHEBI:75772
18	00018-41568815-abstract.txt	41568815	chemical_utilization_object	chemical	AUTO:melibiose	melibiose	422:431	...), including the ability to utilise raffinose and [[melibiose]]. Whole-genome sequencing data identified a total ...	AUTO:multi%20locus%20sequence%20type%20598%20strains	multi locus sequence type 598 strains	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label	CHEBI:28053	CHEBI:28053	melibiose	biolink:ChemicalEntity|biolink:SmallMolecule	name	15598	out:biolink:subclass_of:CHEBI:24405|out:biolink:related_to:CHEBI:75771|out:biolink:has_chemical_role:CHEBI:75771|out:biolink:related_to:CHEBI:75772|out:biolink:has_chemical_role:CHEBI:75772
19	00019-41364487-abstract.txt	41364487	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	367:371	...nd grew optimally at 25 °C, pH 8.0 and 2.0% (w/v) [[NaCl]]. The major fatty acids (>10%) in both strains wer...	AUTO:S174%E1%B5%80	S174ᵀ	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
19	00019-41364487-abstract.txt	41364487	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	367:371	...nd grew optimally at 25 °C, pH 8.0 and 2.0% (w/v) [[NaCl]]. The major fatty acids (>10%) in both strains wer...	AUTO:W118%E1%B5%80	W118ᵀ	requires_for_growth	1	0	0	METPO:2000018	requires for growth	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
20	00020-41410399-abstract.txt	41410399	chemical_utilization_object	chemical	AUTO:1%2C2-propanediol	1,2-propanediol	827:842; 947:962; 1130:1145	...hted distinct metabolic signatures concerning the [[1,2-propanediol]] and hydroxycinnamic acid metabolism. The gene ald...; ...oding lactaldehyde dehydrogenase, contributing to [[1,2-propanediol]] production from lactate, is present in Ff. spp. L...; ... but not in Furfurilactobacillus milii. Genes for [[1,2-propanediol]] conversion to propionate and propanol are present...	AUTO:LTH%205742T	LTH 5742T	produces	1	0	0	METPO:2000202	produces	label	CHEBI:16997	CHEBI:16997	1,2-propandiol	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	43	out:biolink:subclass_of:CHEBI:13643|out:biolink:subclass_of:CHEBI:26284|out:biolink:related_to:CHEBI:48356|out:biolink:related_to:CHEBI:50904|out:biolink:related_to:CHEBI:75771
20	00020-41410399-abstract.txt	41410399	chemical_utilization_object	chemical	AUTO:1%2C2-propanediol	1,2-propanediol	827:842; 947:962; 1130:1145	...hted distinct metabolic signatures concerning the [[1,2-propanediol]] and hydroxycinnamic acid metabolism. The gene ald...; ...oding lactaldehyde dehydrogenase, contributing to [[1,2-propanediol]] production from lactate, is present in Ff. spp. L...; ... but not in Furfurilactobacillus milii. Genes for [[1,2-propanediol]] conversion to propionate and propanol are present...	AUTO:LTH%205750	LTH 5750	produces	1	0	0	METPO:2000202	produces	label	CHEBI:16997	CHEBI:16997	1,2-propandiol	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	43	out:biolink:subclass_of:CHEBI:13643|out:biolink:subclass_of:CHEBI:26284|out:biolink:related_to:CHEBI:48356|out:biolink:related_to:CHEBI:50904|out:biolink:related_to:CHEBI:75771
20	00020-41410399-abstract.txt	41410399	chemical_utilization_object	chemical	AUTO:1%2C2-propanediol	1,2-propanediol	827:842; 947:962; 1130:1145	...hted distinct metabolic signatures concerning the [[1,2-propanediol]] and hydroxycinnamic acid metabolism. The gene ald...; ...oding lactaldehyde dehydrogenase, contributing to [[1,2-propanediol]] production from lactate, is present in Ff. spp. L...; ... but not in Furfurilactobacillus milii. Genes for [[1,2-propanediol]] conversion to propionate and propanol are present...	AUTO:C5T	C5T	produces	1	0	0	METPO:2000202	produces	label	CHEBI:16997	CHEBI:16997	1,2-propandiol	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	43	out:biolink:subclass_of:CHEBI:13643|out:biolink:subclass_of:CHEBI:26284|out:biolink:related_to:CHEBI:48356|out:biolink:related_to:CHEBI:50904|out:biolink:related_to:CHEBI:75771
20	00020-41410399-abstract.txt	41410399	chemical_utilization_object	chemical	AUTO:1%2C2-propanediol	1,2-propanediol	827:842; 947:962; 1130:1145	...hted distinct metabolic signatures concerning the [[1,2-propanediol]] and hydroxycinnamic acid metabolism. The gene ald...; ...oding lactaldehyde dehydrogenase, contributing to [[1,2-propanediol]] production from lactate, is present in Ff. spp. L...; ... but not in Furfurilactobacillus milii. Genes for [[1,2-propanediol]] conversion to propionate and propanol are present...	AUTO:Furfurilactobacillus%20rossiae	Furfurilactobacillus rossiae	produces	1	0	0	METPO:2000202	produces	label	CHEBI:16997	CHEBI:16997	1,2-propandiol	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	43	out:biolink:subclass_of:CHEBI:13643|out:biolink:subclass_of:CHEBI:26284|out:biolink:related_to:CHEBI:48356|out:biolink:related_to:CHEBI:50904|out:biolink:related_to:CHEBI:75771
21	00021-41329602-abstract.txt	41329602	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	885:889	...CO₂-enriched conditions, as well as in media with [[NaCl]] concentrations up to 10% and at pH 7-9. Phylogene...	AUTO:BD586T	BD586T	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
21	00021-41329602-abstract.txt	41329602	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	885:889	...CO₂-enriched conditions, as well as in media with [[NaCl]] concentrations up to 10% and at pH 7-9. Phylogene...	AUTO:BD613T	BD613T	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
21	00021-41329602-abstract.txt	41329602	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	885:889	...CO₂-enriched conditions, as well as in media with [[NaCl]] concentrations up to 10% and at pH 7-9. Phylogene...	AUTO:BD626T	BD626T	tolerates	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	1% sodium chloride	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
22	00022-41369690-abstract.txt	41369690	chemical_utilization_object	chemical	AUTO:glucose	glucose	554:561; 650:657	...ydrates, amino acids and organic acids, including [[glucose]], cellobiose, glycerol, sucrose, maltose and vario...; ...e and various nitrogenous compounds. It fermented [[glucose]] into acetate, butyrate, lactate, propionate, vale...	AUTO:meth-B3%E1%B5%80	meth-B3ᵀ	ferments	1	0	0	METPO:2000011	ferments	label	CHEBI:17234	CHEBI:17234|CHEBI:42758|CHEBI:4167	glucose	biolink:ChemicalEntity|biolink:SmallMolecule	name	27450	out:biolink:subclass_of:CHEBI:33917|out:biolink:related_to:CHEBI:78675|out:biolink:has_chemical_role:CHEBI:78675|in:biolink:subclass_of:CHEBI:17634|in:METPO:2000006:NCBITaxon:1002795
22	00022-41369690-abstract.txt	41369690	chemical_utilization_object	chemical	AUTO:cellobiose	cellobiose	563:573	...amino acids and organic acids, including glucose, [[cellobiose]], glycerol, sucrose, maltose and various nitrogeno...	AUTO:meth-B3%E1%B5%80	meth-B3ᵀ	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label	CHEBI:17057	CHEBI:17057|CHEBI:36217	cellobiose	biolink:ChemicalEntity|biolink:SmallMolecule	name	25783	out:biolink:subclass_of:CHEBI:24405|out:biolink:related_to:CHEBI:76924|out:biolink:has_chemical_role:CHEBI:76924|in:METPO:2000006:NCBITaxon:1002795|in:METPO:2000006:NCBITaxon:1004261
22	00022-41369690-abstract.txt	41369690	chemical_utilization_object	chemical	AUTO:glycerol	glycerol	575:583	...and organic acids, including glucose, cellobiose, [[glycerol]], sucrose, maltose and various nitrogenous compoun...	AUTO:meth-B3%E1%B5%80	meth-B3ᵀ	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label	CHEBI:17754	CHEBI:17754	glycerol	biolink:ChemicalEntity|biolink:SmallMolecule	name	20099	in:biolink:related_to:CHEBI:15978|out:biolink:subclass_of:CHEBI:17522|out:biolink:subclass_of:CHEBI:27136|out:biolink:related_to:CHEBI:176497|out:biolink:has_chemical_role:CHEBI:176497
22	00022-41369690-abstract.txt	41369690	chemical_utilization_object	chemical	AUTO:sucrose	sucrose	585:592	...c acids, including glucose, cellobiose, glycerol, [[sucrose]], maltose and various nitrogenous compounds. It fe...	AUTO:meth-B3%E1%B5%80	meth-B3ᵀ	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label	CHEBI:17992	CHEBI:17992	sucrose	biolink:ChemicalEntity|biolink:SmallMolecule	name	45215	in:biolink:related_to:CHEBI:17164|out:biolink:subclass_of:CHEBI:24407|out:biolink:related_to:CHEBI:25728|out:biolink:has_chemical_role:CHEBI:25728|out:biolink:related_to:CHEBI:50505
